Case Name,Location,JSON
"Matthews v. Riviera Equipment, Inc.","https://scholar.google.com/scholar_case?case=16169429388734018391&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 4, 'title': 'Matthews v. Riviera Equipment, Inc.', 'result_id': 'V7NAGFxaZeAJ', 'link': 'https://scholar.google.com/scholar_case?case=16169429388734018391&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… CPA § 41 (a) is one of first impression in Georgia … dismissal as distinguished from a recommencement."" Davis & Shulman\'s, Ga … 41 (a) of the Federal Rules of Civil Procedure, the …', 'publication_info': {'summary': '264 SE 2d 318, 152 Ga. App. 870 - Ga: Court of Appeals, 1980 - Google Scholar', 'authors': [{'name': '264 SE 2d 318'}, {'name': '152 Ga. App. 870'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=V7NAGFxaZeAJ', 'cited_by': {'total': 14, 'link': 'https://scholar.google.com/scholar?cites=16169429388734018391&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '16169429388734018391', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=16169429388734018391&engine=google_scholar&hl=en&num=20'}}}"
Finnerty v. State Bank and Trust Co.,"https://scholar.google.com/scholar_case?case=11681000968644830711&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 5, 'title': 'Finnerty v. State Bank and Trust Co.', 'result_id': '96URDX5AG6IJ', 'link': 'https://scholar.google.com/scholar_case?case=11681000968644830711&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '687 SE2d 842 (2009). 301 Ga … Under Georgia law, in order to state a cause of action for invasion of … and their staff, judges and their staff, court administrative staff, pro se litigants, and …', 'publication_info': {'summary': '687 SE 2d 842, 301 Ga. App. 569 - Ga: Court of Appeals, 2009 - Google Scholar', 'authors': [{'name': '687 SE 2d 842'}, {'name': '301 Ga. App. 569'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=96URDX5AG6IJ', 'cited_by': {'total': 17, 'link': 'https://scholar.google.com/scholar?cites=11681000968644830711&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '11681000968644830711', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=11681000968644830711&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=11681000968644830711&hl=en&num=20&as_sdt=4,11', 'cluster_id': '11681000968644830711', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=11681000968644830711&engine=google_scholar&hl=en&num=20'}}}"
Zant v. Akins,"https://scholar.google.com/scholar_case?case=14243333514077269330&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 7, 'title': 'Zant v. Akins', 'result_id': 'Uu392118qsUJ', 'link': 'https://scholar.google.com/scholar_case?case=14243333514077269330&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… 1972). Cf., Poole v. Georgia, 551 F2d 683 (5th Cir. 1977) … ""Code Ann. § 70-207 (a) provides that in civil cases, \'no party may … 493, 498. The [A]ct was amended in 1968, Ga. L. 1968, pp …', 'publication_info': {'summary': '295 SE 2d 313, 250 Ga. 5 - Ga: Supreme Court, 1982 - Google Scholar', 'authors': [{'name': '295 SE 2d 313'}, {'name': '250 Ga. 5'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=Uu392118qsUJ', 'cited_by': {'total': 11, 'link': 'https://scholar.google.com/scholar?cites=14243333514077269330&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '14243333514077269330', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=14243333514077269330&engine=google_scholar&hl=en&num=20'}}}"
Walls v. Kim,"https://scholar.google.com/scholar_case?case=3992228095192638873&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 8, 'title': 'Walls v. Kim', 'result_id': 'maVKBE0-ZzcJ', 'link': 'https://scholar.google.com/scholar_case?case=3992228095192638873&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '549 SE2d 797 (2001). 250 Ga. App. 259 … Court of Appeals of Georgia … Trial courts are often faced with jurors who have close relationships with parties in both civil and criminal cases …', 'publication_info': {'summary': '549 SE 2d 797, 250 Ga. App. 259 - Ga: Court of Appeals, 2001 - Google Scholar', 'authors': [{'name': '549 SE 2d 797'}, {'name': '250 Ga. App. 259'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=maVKBE0-ZzcJ', 'cited_by': {'total': 53, 'link': 'https://scholar.google.com/scholar?cites=3992228095192638873&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '3992228095192638873', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=3992228095192638873&engine=google_scholar&hl=en&num=20'}}}"
Green v. Board of Directors of Park Cliff Unit Owners Ass'n,"https://scholar.google.com/scholar_case?case=14323026275328501761&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 10, 'title': ""Green v. Board of Directors of Park Cliff Unit Owners Ass'n"", 'result_id': 'AaiKwYKcxcYJ', 'link': 'https://scholar.google.com/scholar_case?case=14323026275328501761&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': ""… Court of Appeals of Georgia … is consistent with the Civil Practice Act's intent to promote justice and not to obstruct the administration … 8] (Footnote omitted.) Mahan v. Watkins, 256 Ga.App …"", 'publication_info': {'summary': '631 SE 2d 769, 279 Ga. App. 567 - Ga: Court of Appeals, 2006 - Google Scholar', 'authors': [{'name': '631 SE 2d 769'}, {'name': '279 Ga. App. 567'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=AaiKwYKcxcYJ', 'cited_by': {'total': 13, 'link': 'https://scholar.google.com/scholar?cites=14323026275328501761&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '14323026275328501761', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=14323026275328501761&engine=google_scholar&hl=en&num=20'}}}"
Atlanta Taxicab Co. Owners Ass'n v. City of Atlanta,"https://scholar.google.com/scholar_case?case=8669846474918629256&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 1, 'title': ""Atlanta Taxicab Co. Owners Ass'n v. City of Atlanta"", 'result_id': 'iI-yIm97UXgJ', 'link': 'https://scholar.google.com/scholar_case?case=8669846474918629256&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': ""… eventual consummation, of any sale or lease of a CPNC to a non-Georgian … standing to resolve issues of standing to bring a claim in Georgia's courts … See, eg, Lambeth v. State, 257 Ga …"", 'publication_info': {'summary': '638 SE 2d 307, 281 Ga. 342 - Ga: Supreme Court, 2006 - Google Scholar', 'authors': [{'name': '638 SE 2d 307'}, {'name': '281 Ga. 342'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=iI-yIm97UXgJ', 'cited_by': {'total': 43, 'link': 'https://scholar.google.com/scholar?cites=8669846474918629256&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '8669846474918629256', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=8669846474918629256&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=8669846474918629256&hl=en&num=20&as_sdt=4,11', 'cluster_id': '8669846474918629256', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=8669846474918629256&engine=google_scholar&hl=en&num=20'}}}"
Chance v. Planters &c. Cooperative,"https://scholar.google.com/scholar_case?case=5526647656536182527&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 2, 'title': 'Chance v. Planters &c. Cooperative', 'result_id': '_46VHsOYskwJ', 'link': 'https://scholar.google.com/scholar_case?case=5526647656536182527&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… App. 821, 822 (52 SE2d 583); Georgia Marine Salvage Co. v. Merritt, 82 Ga. App. 111, 116 (60 SE2d 419) … Wilson v. City Council of Augusta, 165 Ga. 520, 522 (141 SE 412) …', 'publication_info': {'summary': '131 SE 2d 541, 219 Ga. 1 - Ga: Supreme Court, 1963 - Google Scholar', 'authors': [{'name': '131 SE 2d 541'}, {'name': '219 Ga. 1'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=_46VHsOYskwJ', 'cited_by': {'total': 43, 'link': 'https://scholar.google.com/scholar?cites=5526647656536182527&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '5526647656536182527', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=5526647656536182527&engine=google_scholar&hl=en&num=20'}}}"
Broadwell v. State,"https://scholar.google.com/scholar_case?case=3162161767823304001&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 3, 'title': 'Broadwell v. State', 'result_id': 'QeVtvV9B4isJ', 'link': 'https://scholar.google.com/scholar_case?case=3162161767823304001&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… 483-484, § 4. The Georgia Supreme Court, however, clearly held on many … XXVI (1995); Broadwell v. Temples, 217 Ga.App … 17-9-4 and an inapplicable section of the Civil Practice Act …', 'publication_info': {'summary': '480 SE 2d 215, 224 Ga. App. 193 - Ga: Court of Appeals, 1996 - Google Scholar', 'authors': [{'name': '480 SE 2d 215'}, {'name': '224 Ga. App. 193'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=QeVtvV9B4isJ', 'cited_by': {'total': 7, 'link': 'https://scholar.google.com/scholar?cites=3162161767823304001&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '3162161767823304001', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=3162161767823304001&engine=google_scholar&hl=en&num=20'}}}"
Henderson v. Carter,"https://scholar.google.com/scholar_case?case=15818719538197879554&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 4, 'title': 'Henderson v. Carter', 'result_id': 'AtvQ25thh9sJ', 'link': 'https://scholar.google.com/scholar_case?case=15818719538197879554&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… The language of the Civil Code § 303 [present Code § 89-903], is that 880 … v. State Revenue Commission, 179 Ga … to her was a deprivation of her rights under the Georgia and Federal …', 'publication_info': {'summary': '195 SE 2d 4, 229 Ga. 876 - Ga: Supreme Court, 1972 - Google Scholar', 'authors': [{'name': '195 SE 2d 4'}, {'name': '229 Ga. 876'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=AtvQ25thh9sJ', 'cited_by': {'total': 45, 'link': 'https://scholar.google.com/scholar?cites=15818719538197879554&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '15818719538197879554', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=15818719538197879554&engine=google_scholar&hl=en&num=20'}}}"
State of Ga. v. SHEARSON LEHMAN BROS. &c.,"https://scholar.google.com/scholar_case?case=10327546741747490548&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 6, 'title': 'State of Ga. v. SHEARSON LEHMAN BROS. &c.', 'result_id': '9B4aPwvRUo8J', 'link': 'https://scholar.google.com/scholar_case?case=10327546741747490548&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… 321 SE2d 704) (1984), has identified the elements of a civil RICO forfeiture … 293 (ND Ga … the enumerated categories of predicate offenses are violations of the Georgia Securities Act of …', 'publication_info': {'summary': '372 SE 2d 276, 188 Ga. App. 120 - Ga: Court of Appeals, 1988 - Google Scholar', 'authors': [{'name': '372 SE 2d 276'}, {'name': '188 Ga. App. 120'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=9B4aPwvRUo8J', 'cited_by': {'total': 30, 'link': 'https://scholar.google.com/scholar?cites=10327546741747490548&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '10327546741747490548', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=10327546741747490548&engine=google_scholar&hl=en&num=20'}}}"
"Valdosta Hotel Properties, LLC v. White","https://scholar.google.com/scholar_case?case=15689653680857171107&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 7, 'title': 'Valdosta Hotel Properties, LLC v. White', 'result_id': 'o0RkOOXYvNkJ', 'link': 'https://scholar.google.com/scholar_case?case=15689653680857171107&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… Hotels Corporation d/b/a Hampton Inn Valdosta, GA"" was served … Hotels Properties [sic] d/b/a Hampton Inn Valdosta, Georgia … Rule 21 of the Federal Rules of Civil Procedure, and the …', 'publication_info': {'summary': '628 SE 2d 642, 278 Ga. App. 206 - Ga: Court of Appeals, 2006 - Google Scholar', 'authors': [{'name': '628 SE 2d 642'}, {'name': '278 Ga. App. 206'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=o0RkOOXYvNkJ', 'cited_by': {'total': 21, 'link': 'https://scholar.google.com/scholar?cites=15689653680857171107&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '15689653680857171107', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=15689653680857171107&engine=google_scholar&hl=en&num=20'}}}"
Cooper v. Rosser,"https://scholar.google.com/scholar_case?case=13302668696997116825&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 8, 'title': 'Cooper v. Rosser', 'result_id': 'mbs4CbOSnLgJ', 'link': 'https://scholar.google.com/scholar_case?case=13302668696997116825&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… 28842. Supreme Court of Georgia … See 6 Wright & Miller, Federal Practice and Procedure: Civil § 1527, pp … 684 (38 SE2d 295); Rowe v. Henderson Naval Stores Co., 143 Ga …', 'publication_info': {'summary': '207 SE 2d 513, 232 Ga. 597 - Ga: Supreme Court, 1974 - Google Scholar', 'authors': [{'name': '207 SE 2d 513'}, {'name': '232 Ga. 597'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=mbs4CbOSnLgJ', 'cited_by': {'total': 24, 'link': 'https://scholar.google.com/scholar?cites=13302668696997116825&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '13302668696997116825', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=13302668696997116825&engine=google_scholar&hl=en&num=20'}}}"
Mann v. State,"https://scholar.google.com/scholar_case?case=6681902805182125645&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 9, 'title': 'Mann v. State', 'result_id': 'TRaR9jLjulwJ', 'link': 'https://scholar.google.com/scholar_case?case=6681902805182125645&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… effect, that an attorney, who represents numerous clients in various civil and criminal … [Cits.]"" State v. Collett, 232 Ga … We find no Georgia decisions dealing with the issue here — whether …', 'publication_info': {'summary': '269 SE 2d 863, 154 Ga. App. 677 - Ga: Court of Appeals, 1980 - Google Scholar', 'authors': [{'name': '269 SE 2d 863'}, {'name': '154 Ga. App. 677'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=TRaR9jLjulwJ', 'cited_by': {'total': 40, 'link': 'https://scholar.google.com/scholar?cites=6681902805182125645&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '6681902805182125645', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=6681902805182125645&engine=google_scholar&hl=en&num=20'}}}"
Robinson v. State,"https://scholar.google.com/scholar_case?case=3755036828917979253&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 10, 'title': 'Robinson v. State', 'result_id': 'dVgq0hmSHDQJ', 'link': 'https://scholar.google.com/scholar_case?case=3755036828917979253&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… Supreme Court of Georgia … the laws of this State, because the proceedings in the Juvenile Court were civil and not … The rulings in these cases would apply to the amended law (Ga …', 'publication_info': {'summary': '179 SE 2d 248, 227 Ga. 140 - Ga: Supreme Court, 1971 - Google Scholar', 'authors': [{'name': '179 SE 2d 248'}, {'name': '227 Ga. 140'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=dVgq0hmSHDQJ', 'cited_by': {'total': 32, 'link': 'https://scholar.google.com/scholar?cites=3755036828917979253&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '3755036828917979253', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=3755036828917979253&engine=google_scholar&hl=en&num=20'}}}"
Crawford v. Theo,"https://scholar.google.com/scholar_case?case=6153864743625992810&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 11, 'title': 'Crawford v. Theo', 'result_id': 'aqqgN2HrZlUJ', 'link': 'https://scholar.google.com/scholar_case?case=6153864743625992810&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… 135 SE2d 504), examination of the cases cited on p. 609 of the Georgia Veneer case … use of civil, or legal, process, or malicious prosecution of a civil proceeding, as … Clement v. Orr, 4 Ga …', 'publication_info': {'summary': '143 SE 2d 750, 112 Ga. App. 83 - Ga: Court of Appeals, 1965 - Google Scholar', 'authors': [{'name': '143 SE 2d 750'}, {'name': '112 Ga. App. 83'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=aqqgN2HrZlUJ', 'cited_by': {'total': 19, 'link': 'https://scholar.google.com/scholar?cites=6153864743625992810&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '6153864743625992810', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=6153864743625992810&engine=google_scholar&hl=en&num=20'}}}"
Billings v. State,"https://scholar.google.com/scholar_case?case=11764188498390187838&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 12, 'title': 'Billings v. State', 'result_id': 'Pn9IJRzLQqMJ', 'link': 'https://scholar.google.com/scholar_case?case=11764188498390187838&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… who, while not named as parties, insured the defendants in the civil litigation … In Bryant v. State, 268 Ga. 616, 617(2), 491 SE2d 320 (1997), the Georgia Supreme Court concluded that …', 'publication_info': {'summary': '707 SE 2d 177, 308 Ga. App. 248 - Ga: Court of Appeals, 2011 - Google Scholar', 'authors': [{'name': '707 SE 2d 177'}, {'name': '308 Ga. App. 248'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=Pn9IJRzLQqMJ', 'cited_by': {'total': 4, 'link': 'https://scholar.google.com/scholar?cites=11764188498390187838&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '11764188498390187838', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=11764188498390187838&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=11764188498390187838&hl=en&num=20&as_sdt=4,11', 'cluster_id': '11764188498390187838', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=11764188498390187838&engine=google_scholar&hl=en&num=20'}}}"
